flight_id,airline,origin,destination,departure_delay,arrival_delay,distance,date
3654,IndiGo,Ahmedabad,Pune,18,27,1637,2023-05-20
3655,IndiGo,Delhi,Bangalore,1,-1,1489,2023-08-22
3656,IndiGo,Bangalore,Chennai,6,5,1318,2023-12-18
3657,IndiGo,Hyderabad,Chennai,11,4,1131,2023-03-18
3658,IndiGo,Hyderabad,Delhi,1,10,1537,2023-01-07
3659,IndiGo,Kolkata,Ahmedabad,2,10,1625,2023-10-20
3660,IndiGo,Chennai,Ahmedabad,12,5,906,2023-05-05
3661,IndiGo,Mumbai,Hyderabad,15,16,1952,2023-07-16
3662,IndiGo,Bangalore,Pune,6,9,1661,2023-11-01
3663,IndiGo,Pune,Bangalore,13,18,1180,2023-04-25
3664,IndiGo,Delhi,Hyderabad,19,23,1743,2023-04-20
3665,IndiGo,Ahmedabad,Hyderabad,-1,-1,672,2023-10-20
3666,IndiGo,Kolkata,Mumbai,33,38,1637,2023-09-15
3667,IndiGo,Mumbai,Bangalore,28,36,507,2023-11-21
3668,IndiGo,Kolkata,Ahmedabad,11,14,1366,2023-02-10
3669,IndiGo,Bangalore,Mumbai,9,3,1059,2023-08-04
3670,IndiGo,Ahmedabad,Mumbai,10,18,1511,2023-09-17
3671,IndiGo,Mumbai,Chennai,5,9,1727,2023-03-06
3672,IndiGo,Pune,Kolkata,16,14,1454,2023-11-21
3673,IndiGo,Chennai,Bangalore,6,3,1718,2023-08-02
3674,IndiGo,Ahmedabad,Hyderabad,3,-1,1219,2023-05-21
3675,IndiGo,Chennai,Mumbai,2,11,689,2023-10-24
3676,IndiGo,Bangalore,Pune,2,4,1586,2023-08-01
3677,IndiGo,Bangalore,Hyderabad,5,12,1528,2023-11-20
3678,IndiGo,Hyderabad,Pune,20,26,1184,2023-11-28
3679,IndiGo,Ahmedabad,Chennai,12,12,1938,2023-09-04
3680,IndiGo,Chennai,Hyderabad,0,11,1441,2023-03-15
3681,IndiGo,Delhi,Pune,3,8,1282,2023-02-19
3682,IndiGo,Pune,Bangalore,18,18,1126,2023-01-15
3683,IndiGo,Pune,Hyderabad,18,23,1917,2023-01-30
3684,IndiGo,Kolkata,Chennai,23,23,524,2023-09-15
3685,IndiGo,Hyderabad,Ahmedabad,0,0,732,2023-02-10
3686,IndiGo,Delhi,Pune,11,13,554,2023-07-27
3687,IndiGo,Mumbai,Hyderabad,6,-1,1356,2023-08-26
3688,IndiGo,Mumbai,Bangalore,13,24,1264,2023-04-26
3689,IndiGo,Kolkata,Hyderabad,13,18,625,2023-01-28
3690,IndiGo,Hyderabad,Ahmedabad,14,17,1133,2023-06-14
3691,IndiGo,Kolkata,Chennai,17,20,949,2023-05-22
3692,IndiGo,Delhi,Kolkata,7,6,888,2023-10-20
3693,IndiGo,Ahmedabad,Hyderabad,8,11,598,2023-05-23
3694,IndiGo,Kolkata,Hyderabad,7,10,455,2023-06-08
3695,IndiGo,Mumbai,Chennai,13,19,1400,2023-12-28
3696,IndiGo,Hyderabad,Ahmedabad,20,22,1493,2023-11-04
3697,IndiGo,Bangalore,Mumbai,0,0,787,2023-11-28
3698,IndiGo,Mumbai,Bangalore,10,3,1699,2023-10-23
3699,IndiGo,Delhi,Bangalore,21,23,608,2023-11-12
3700,IndiGo,Pune,Hyderabad,13,21,1150,2023-05-14
3701,IndiGo,Hyderabad,Kolkata,4,8,1306,2023-06-21
3702,IndiGo,Kolkata,Bangalore,9,10,607,2023-07-16
3703,IndiGo,Delhi,Kolkata,3,13,1341,2023-09-07
3704,IndiGo,Kolkata,Bangalore,6,11,1342,2023-08-16
3705,IndiGo,Bangalore,Chennai,-5,2,820,2023-11-13
3706,IndiGo,Bangalore,Ahmedabad,18,20,671,2023-08-25
3707,IndiGo,Kolkata,Pune,8,12,1947,2023-03-27
3708,IndiGo,Chennai,Hyderabad,28,22,1816,2023-06-21
3709,IndiGo,Chennai,Hyderabad,16,14,1703,2023-03-27
3710,IndiGo,Delhi,Hyderabad,9,9,893,2023-08-12
3711,IndiGo,Delhi,Pune,6,7,1656,2023-06-04
3712,IndiGo,Bangalore,Mumbai,0,7,1888,2023-03-24
3713,IndiGo,Kolkata,Chennai,-4,0,1384,2023-03-18
3714,IndiGo,Kolkata,Ahmedabad,7,4,982,2023-01-06
3715,IndiGo,Pune,Delhi,11,6,1148,2023-12-22
3716,IndiGo,Delhi,Chennai,10,5,1608,2023-01-10
3717,IndiGo,Chennai,Kolkata,13,11,930,2023-04-02
3718,IndiGo,Delhi,Ahmedabad,6,9,1523,2023-08-13
3719,IndiGo,Hyderabad,Chennai,3,4,1611,2023-11-01
3720,IndiGo,Pune,Mumbai,-2,3,1554,2023-03-12
3721,IndiGo,Delhi,Mumbai,24,39,1249,2023-05-15
3722,IndiGo,Pune,Chennai,10,15,1322,2023-10-12
3723,IndiGo,Pune,Bangalore,-4,5,493,2023-01-28
3724,IndiGo,Delhi,Ahmedabad,16,16,1420,2023-09-01
3725,IndiGo,Chennai,Pune,19,19,588,2023-07-06
3726,IndiGo,Bangalore,Pune,6,10,771,2023-05-14
3727,IndiGo,Kolkata,Ahmedabad,1,8,1372,2023-12-03
3728,IndiGo,Delhi,Pune,1,-2,1189,2023-05-09
3729,IndiGo,Ahmedabad,Chennai,2,7,1852,2023-04-12
3730,IndiGo,Pune,Kolkata,5,1,1756,2023-04-18
3731,IndiGo,Chennai,Kolkata,5,6,1743,2023-07-30
3732,IndiGo,Pune,Chennai,0,-3,584,2023-10-03
3733,IndiGo,Pune,Hyderabad,26,24,1294,2023-12-17
3734,IndiGo,Ahmedabad,Kolkata,7,7,1975,2023-01-31
3735,IndiGo,Pune,Delhi,6,11,1111,2023-04-17
3736,IndiGo,Ahmedabad,Kolkata,17,17,1133,2023-02-19
3737,IndiGo,Ahmedabad,Hyderabad,0,8,520,2023-12-06
3738,IndiGo,Kolkata,Hyderabad,9,19,767,2023-02-19
3739,IndiGo,Chennai,Hyderabad,-5,-5,959,2023-07-13
3740,IndiGo,Kolkata,Mumbai,25,25,1497,2023-01-13
3741,IndiGo,Hyderabad,Kolkata,8,11,1880,2023-06-12
3742,IndiGo,Ahmedabad,Delhi,5,5,848,2023-05-02
3743,IndiGo,Kolkata,Mumbai,7,6,1335,2023-08-04
3744,IndiGo,Pune,Chennai,19,23,956,2023-08-23
3745,IndiGo,Kolkata,Pune,12,18,570,2023-05-27
3746,IndiGo,Mumbai,Bangalore,7,6,1436,2023-07-27
3747,IndiGo,Mumbai,Pune,5,7,550,2023-06-25
3748,IndiGo,Ahmedabad,Delhi,1,1,1536,2023-04-11
3749,IndiGo,Ahmedabad,Chennai,5,17,1393,2023-08-13
3750,IndiGo,Kolkata,Pune,-5,-5,1339,2023-02-15
3751,IndiGo,Delhi,Mumbai,23,25,603,2023-11-18
3752,IndiGo,Kolkata,Mumbai,16,18,725,2023-02-15
3753,IndiGo,Delhi,Bangalore,4,-5,1686,2023-09-26
3754,IndiGo,Delhi,Mumbai,11,10,1378,2023-08-19
3755,IndiGo,Hyderabad,Bangalore,3,3,749,2023-07-27
3756,IndiGo,Delhi,Hyderabad,23,37,1897,2023-03-18
3757,IndiGo,Bangalore,Pune,11,11,1535,2023-12-01
3758,IndiGo,Delhi,Kolkata,0,4,1461,2023-09-11
3759,IndiGo,Bangalore,Ahmedabad,24,24,1537,2023-06-11
3760,IndiGo,Bangalore,Hyderabad,-5,-4,1404,2023-01-31
3761,IndiGo,Kolkata,Mumbai,17,12,868,2023-04-22
3762,IndiGo,Ahmedabad,Kolkata,11,15,480,2023-03-08
3763,IndiGo,Pune,Chennai,9,8,452,2023-09-09
3764,IndiGo,Kolkata,Chennai,18,18,1721,2023-12-17
3765,IndiGo,Kolkata,Mumbai,-1,-5,627,2023-12-03
3766,IndiGo,Ahmedabad,Delhi,20,25,761,2023-04-15
3767,IndiGo,Mumbai,Chennai,10,10,1951,2023-04-05
3768,IndiGo,Hyderabad,Pune,5,2,1113,2023-09-20
3769,IndiGo,Chennai,Bangalore,6,-2,817,2023-08-20
3770,IndiGo,Mumbai,Delhi,4,4,574,2023-03-14
3771,IndiGo,Ahmedabad,Pune,14,15,1138,2023-04-02
3772,IndiGo,Hyderabad,Chennai,16,24,1140,2023-02-20
3773,IndiGo,Chennai,Bangalore,18,22,1070,2023-11-22
3774,IndiGo,Ahmedabad,Kolkata,10,8,1447,2023-01-23
3775,IndiGo,Chennai,Mumbai,15,25,1283,2023-04-07
3776,IndiGo,Bangalore,Pune,12,23,1974,2023-08-04
3777,IndiGo,Ahmedabad,Hyderabad,-2,-5,1151,2023-04-17
3778,IndiGo,Delhi,Pune,16,19,1194,2023-04-14
3779,IndiGo,Kolkata,Bangalore,20,21,1753,2023-03-20
3780,IndiGo,Delhi,Ahmedabad,3,3,535,2023-02-04
3781,IndiGo,Ahmedabad,Kolkata,-2,-5,1791,2023-07-13
3782,IndiGo,Mumbai,Bangalore,17,23,775,2023-06-23
3783,IndiGo,Ahmedabad,Hyderabad,12,6,1270,2023-07-29
3784,IndiGo,Chennai,Pune,7,3,936,2023-02-01
3785,IndiGo,Bangalore,Kolkata,19,19,736,2023-02-02
3786,IndiGo,Kolkata,Ahmedabad,1,3,855,2023-11-20
3787,IndiGo,Delhi,Ahmedabad,4,13,1326,2023-10-13
3788,IndiGo,Chennai,Ahmedabad,4,0,699,2023-09-01
3789,IndiGo,Ahmedabad,Bangalore,-5,-5,895,2023-11-28
3790,IndiGo,Delhi,Kolkata,5,0,1306,2023-12-06
3791,IndiGo,Chennai,Ahmedabad,19,24,1311,2023-06-27
3792,IndiGo,Chennai,Mumbai,9,17,1720,2023-06-02
3793,IndiGo,Kolkata,Mumbai,15,13,1139,2023-11-04
3794,IndiGo,Bangalore,Chennai,1,7,666,2023-06-03
3795,IndiGo,Bangalore,Ahmedabad,13,15,708,2023-07-12
3796,IndiGo,Pune,Mumbai,3,8,657,2023-02-03
3797,IndiGo,Kolkata,Bangalore,3,4,1727,2023-01-08
3798,IndiGo,Delhi,Mumbai,21,20,1604,2023-05-17
3799,IndiGo,Delhi,Pune,-2,-5,431,2023-03-24
3800,IndiGo,Bangalore,Ahmedabad,17,20,1333,2023-01-29
3801,IndiGo,Mumbai,Ahmedabad,8,8,1379,2023-06-03
3802,IndiGo,Pune,Mumbai,13,11,659,2023-05-31
3803,IndiGo,Mumbai,Bangalore,12,11,1596,2023-04-06
3804,IndiGo,Kolkata,Hyderabad,2,1,527,2023-08-24
3805,IndiGo,Ahmedabad,Mumbai,6,7,1620,2023-04-08
3806,IndiGo,Delhi,Mumbai,11,-5,973,2023-08-27
3807,IndiGo,Delhi,Bangalore,3,3,613,2023-01-15
3808,IndiGo,Delhi,Ahmedabad,22,19,553,2023-06-17
3809,IndiGo,Chennai,Bangalore,11,20,1767,2023-11-05
3810,IndiGo,Mumbai,Chennai,0,3,1373,2023-11-04
3811,IndiGo,Mumbai,Chennai,3,3,1176,2023-02-02
3812,IndiGo,Pune,Chennai,3,2,1184,2023-07-25
3813,IndiGo,Hyderabad,Kolkata,31,37,418,2023-03-27
3814,IndiGo,Delhi,Hyderabad,18,22,1855,2023-07-10
3815,IndiGo,Pune,Mumbai,-2,1,1320,2023-09-11
3816,IndiGo,Mumbai,Hyderabad,18,16,1549,2023-06-10
3817,IndiGo,Pune,Mumbai,17,22,1061,2023-08-04
3818,IndiGo,Bangalore,Kolkata,24,24,880,2023-10-30
3819,IndiGo,Chennai,Ahmedabad,1,1,555,2023-12-26
3820,IndiGo,Delhi,Pune,21,14,527,2023-06-25
3821,IndiGo,Hyderabad,Kolkata,-5,-4,949,2023-02-22
3822,IndiGo,Hyderabad,Delhi,6,8,1967,2023-06-13
3823,IndiGo,Chennai,Kolkata,17,17,1478,2023-10-19
3824,IndiGo,Bangalore,Chennai,-4,8,457,2023-12-29
3825,IndiGo,Bangalore,Pune,2,-1,1381,2023-02-12
3826,IndiGo,Kolkata,Delhi,18,18,1338,2023-10-09
3827,IndiGo,Delhi,Kolkata,9,13,1183,2023-12-07
3828,IndiGo,Pune,Mumbai,18,18,1677,2023-01-11
3829,IndiGo,Mumbai,Hyderabad,22,14,1800,2023-10-04
3830,IndiGo,Delhi,Bangalore,16,14,738,2023-06-21
3831,IndiGo,Chennai,Delhi,20,22,708,2023-04-24
3832,IndiGo,Chennai,Delhi,4,9,1423,2023-07-15
3833,IndiGo,Mumbai,Pune,17,22,856,2023-08-03
3834,IndiGo,Hyderabad,Kolkata,1,1,1116,2023-11-29
3835,IndiGo,Hyderabad,Delhi,9,10,669,2023-01-14
3836,IndiGo,Mumbai,Ahmedabad,15,7,459,2023-12-10
3837,IndiGo,Bangalore,Hyderabad,12,12,1829,2023-08-20
3838,IndiGo,Bangalore,Mumbai,3,2,979,2023-10-01
3839,IndiGo,Delhi,Ahmedabad,8,-5,1502,2023-12-11
3840,IndiGo,Hyderabad,Mumbai,4,2,1981,2023-09-21
3841,IndiGo,Kolkata,Delhi,14,12,505,2023-05-02
3842,IndiGo,Chennai,Hyderabad,8,17,995,2023-02-27
3843,IndiGo,Mumbai,Chennai,17,23,1753,2023-12-28
3844,IndiGo,Kolkata,Bangalore,6,10,1508,2023-05-12
3845,IndiGo,Kolkata,Bangalore,8,9,1771,2023-09-15
3846,IndiGo,Mumbai,Delhi,13,13,501,2023-07-16
3847,IndiGo,Hyderabad,Delhi,21,22,897,2023-03-12
3848,IndiGo,Bangalore,Chennai,14,23,1704,2023-06-29
3849,IndiGo,Bangalore,Delhi,18,13,1769,2023-11-29
3850,IndiGo,Pune,Hyderabad,13,19,1905,2023-12-13
3851,IndiGo,Delhi,Ahmedabad,17,14,948,2023-12-24
3852,IndiGo,Ahmedabad,Bangalore,4,10,1327,2023-04-08
3853,IndiGo,Mumbai,Bangalore,3,3,1067,2023-01-16
3854,IndiGo,Mumbai,Hyderabad,22,23,935,2023-05-04
3855,IndiGo,Kolkata,Delhi,4,2,1969,2023-08-28
3856,IndiGo,Bangalore,Ahmedabad,12,8,1183,2023-07-28
3857,IndiGo,Bangalore,Chennai,8,11,1667,2023-09-29
3858,IndiGo,Delhi,Mumbai,20,25,941,2023-01-11
3859,IndiGo,Hyderabad,Ahmedabad,4,11,570,2023-08-03
3860,IndiGo,Chennai,Kolkata,7,3,850,2023-06-27
3861,IndiGo,Pune,Kolkata,8,17,672,2023-03-22
3862,IndiGo,Hyderabad,Kolkata,11,13,1199,2023-01-15
3863,IndiGo,Pune,Ahmedabad,23,18,524,2023-07-18
3864,IndiGo,Hyderabad,Chennai,0,-5,640,2023-03-26
3865,IndiGo,Bangalore,Chennai,12,14,1475,2023-01-05
3866,IndiGo,Mumbai,Hyderabad,22,25,644,2023-04-30
3867,IndiGo,Delhi,Chennai,6,8,1883,2023-02-14
3868,IndiGo,Chennai,Ahmedabad,10,4,532,2023-04-08
3869,IndiGo,Bangalore,Chennai,31,35,878,2023-12-30
3870,IndiGo,Hyderabad,Ahmedabad,11,16,1164,2023-06-29
3871,IndiGo,Chennai,Hyderabad,15,16,508,2023-06-11
3872,IndiGo,Kolkata,Pune,4,8,1449,2023-08-20
3873,IndiGo,Hyderabad,Bangalore,13,11,1491,2023-10-07
3874,IndiGo,Chennai,Hyderabad,21,24,1557,2023-09-23
3875,IndiGo,Ahmedabad,Pune,15,23,1834,2023-08-28
3876,IndiGo,Bangalore,Hyderabad,10,13,1400,2023-05-17
3877,IndiGo,Mumbai,Kolkata,16,15,1699,2023-01-12
3878,IndiGo,Delhi,Bangalore,10,12,1369,2023-09-19
3879,IndiGo,Ahmedabad,Hyderabad,2,15,1448,2023-02-05
3880,IndiGo,Delhi,Hyderabad,-1,-5,1170,2023-05-10
3881,IndiGo,Mumbai,Ahmedabad,20,25,422,2023-08-06
3882,IndiGo,Chennai,Hyderabad,1,6,639,2023-12-09
3883,IndiGo,Mumbai,Ahmedabad,21,22,1336,2023-04-13
3884,IndiGo,Ahmedabad,Pune,30,24,559,2023-11-15
3885,IndiGo,Mumbai,Kolkata,15,22,1675,2023-01-03
3886,IndiGo,Mumbai,Chennai,17,17,1211,2023-09-18
3887,IndiGo,Ahmedabad,Kolkata,7,11,1878,2023-09-22
3888,IndiGo,Kolkata,Bangalore,16,21,1713,2023-09-08
3889,IndiGo,Chennai,Pune,18,15,894,2023-05-01
3890,IndiGo,Chennai,Bangalore,8,6,606,2023-02-04
3891,IndiGo,Ahmedabad,Hyderabad,6,13,1974,2023-12-13
3892,IndiGo,Bangalore,Mumbai,10,25,1236,2023-09-23
3893,IndiGo,Delhi,Chennai,11,13,639,2023-10-10
3894,IndiGo,Delhi,Pune,10,9,410,2023-04-09
3895,IndiGo,Chennai,Ahmedabad,9,16,1306,2023-12-20
3896,IndiGo,Kolkata,Pune,10,9,551,2023-05-28
3897,IndiGo,Delhi,Kolkata,2,2,1853,2023-01-10
3898,IndiGo,Hyderabad,Ahmedabad,10,17,584,2023-03-23
3899,IndiGo,Hyderabad,Kolkata,0,0,1497,2023-09-06
3900,IndiGo,Delhi,Pune,11,4,1095,2023-06-09
3901,IndiGo,Bangalore,Mumbai,3,2,599,2023-12-03
3902,IndiGo,Pune,Delhi,3,5,1538,2023-01-10
3903,IndiGo,Bangalore,Chennai,8,8,972,2023-12-11
3904,IndiGo,Hyderabad,Bangalore,13,23,902,2023-08-11
3905,IndiGo,Pune,Delhi,23,16,1442,2023-02-24
3906,IndiGo,Ahmedabad,Delhi,14,15,735,2023-02-05
3907,IndiGo,Chennai,Mumbai,11,11,1425,2023-12-29
3908,IndiGo,Hyderabad,Pune,10,12,710,2023-07-30
3909,IndiGo,Chennai,Kolkata,5,3,1976,2023-01-31
3910,IndiGo,Bangalore,Hyderabad,6,9,1187,2023-04-14
3911,IndiGo,Chennai,Kolkata,14,20,575,2023-03-27
3912,IndiGo,Bangalore,Pune,6,9,989,2023-12-20
3913,IndiGo,Delhi,Ahmedabad,17,24,1003,2023-02-18
3914,IndiGo,Ahmedabad,Mumbai,9,9,488,2023-06-06
3915,IndiGo,Kolkata,Ahmedabad,11,8,1727,2023-07-22
3916,IndiGo,Bangalore,Pune,8,13,733,2023-07-22
3917,IndiGo,Hyderabad,Kolkata,15,15,1152,2023-10-19
3918,IndiGo,Kolkata,Hyderabad,11,9,1966,2023-07-27
3919,IndiGo,Kolkata,Mumbai,15,16,1942,2023-08-04
3920,IndiGo,Hyderabad,Delhi,7,7,1054,2023-05-09
3921,IndiGo,Delhi,Hyderabad,9,9,1874,2023-04-13
3922,IndiGo,Ahmedabad,Pune,15,15,1748,2023-10-04
3923,IndiGo,Mumbai,Bangalore,22,31,507,2023-03-14
3924,IndiGo,Hyderabad,Bangalore,2,4,1792,2023-10-04
3925,IndiGo,Chennai,Pune,4,4,1689,2023-07-26
3926,IndiGo,Delhi,Bangalore,26,26,1729,2023-05-11
3927,IndiGo,Ahmedabad,Mumbai,12,16,870,2023-10-07
3928,IndiGo,Delhi,Pune,1,-1,1937,2023-02-01
3929,IndiGo,Pune,Chennai,0,-2,1489,2023-05-25
3930,IndiGo,Mumbai,Hyderabad,-5,-5,1493,2023-04-04
3931,IndiGo,Ahmedabad,Bangalore,26,28,1280,2023-06-30
3932,IndiGo,Pune,Kolkata,-1,-2,1320,2023-12-10
3933,IndiGo,Delhi,Ahmedabad,6,3,1803,2023-05-12
3934,IndiGo,Bangalore,Pune,16,22,1975,2023-10-21
3935,IndiGo,Hyderabad,Delhi,0,5,821,2023-11-23
3936,IndiGo,Chennai,Ahmedabad,22,33,527,2023-03-20
3937,IndiGo,Delhi,Bangalore,32,30,631,2023-03-01
3938,IndiGo,Pune,Chennai,32,32,839,2023-07-31
3939,IndiGo,Kolkata,Pune,5,8,1058,2023-06-02
3940,IndiGo,Delhi,Kolkata,5,8,1713,2023-05-30
3941,IndiGo,Chennai,Mumbai,0,0,1215,2023-05-12
3942,IndiGo,Chennai,Ahmedabad,20,21,1268,2023-09-04
3943,IndiGo,Hyderabad,Kolkata,11,15,1202,2023-04-03
3944,IndiGo,Kolkata,Chennai,19,13,1767,2023-03-25
3945,IndiGo,Hyderabad,Delhi,14,14,1089,2023-07-20
3946,IndiGo,Hyderabad,Ahmedabad,11,18,1059,2023-06-09
3947,IndiGo,Delhi,Hyderabad,0,-3,429,2023-07-20
3948,IndiGo,Ahmedabad,Pune,-5,-5,848,2023-10-06
3949,IndiGo,Chennai,Bangalore,20,21,1109,2023-09-10
3950,IndiGo,Hyderabad,Mumbai,0,0,883,2023-03-16
3951,IndiGo,Ahmedabad,Delhi,-1,-4,1634,2023-04-20
3952,IndiGo,Hyderabad,Bangalore,13,10,1169,2023-08-29
3953,IndiGo,Pune,Chennai,18,19,1726,2023-12-10
3954,IndiGo,Ahmedabad,Hyderabad,10,10,1680,2023-06-24
3955,IndiGo,Chennai,Bangalore,16,21,1045,2023-09-23
3956,IndiGo,Mumbai,Hyderabad,12,16,860,2023-07-20
3957,IndiGo,Ahmedabad,Mumbai,8,12,550,2023-02-04
3958,IndiGo,Ahmedabad,Chennai,7,9,1155,2023-04-26
3959,IndiGo,Hyderabad,Ahmedabad,7,7,1262,2023-12-01
3960,IndiGo,Delhi,Ahmedabad,4,8,472,2023-10-15
3961,IndiGo,Pune,Chennai,20,27,1345,2023-08-28
3962,IndiGo,Bangalore,Mumbai,0,8,1629,2023-10-06
3963,IndiGo,Delhi,Bangalore,7,12,971,2023-09-01
3964,IndiGo,Ahmedabad,Hyderabad,2,4,1775,2023-02-14
3965,IndiGo,Ahmedabad,Pune,12,7,821,2023-05-27
3966,IndiGo,Hyderabad,Kolkata,14,22,1889,2023-03-24
3967,IndiGo,Mumbai,Chennai,8,16,535,2023-02-20
3968,IndiGo,Mumbai,Delhi,8,14,403,2023-03-25
3969,IndiGo,Chennai,Pune,-5,7,1037,2023-07-17
3970,IndiGo,Hyderabad,Pune,21,21,505,2023-11-04
3971,IndiGo,Pune,Bangalore,-5,-2,884,2023-08-05
3972,IndiGo,Pune,Hyderabad,-1,3,632,2023-07-15
3973,IndiGo,Bangalore,Mumbai,13,11,790,2023-08-17
3974,IndiGo,Ahmedabad,Bangalore,18,24,556,2023-03-12
3975,IndiGo,Pune,Chennai,17,19,1925,2023-10-21
3976,IndiGo,Chennai,Mumbai,-1,5,748,2023-10-04
3977,IndiGo,Delhi,Kolkata,7,3,664,2023-07-24
3978,IndiGo,Kolkata,Ahmedabad,20,32,1908,2023-08-13
3979,IndiGo,Pune,Delhi,9,21,670,2023-06-04
3980,IndiGo,Kolkata,Ahmedabad,10,10,734,2023-09-03
3981,IndiGo,Ahmedabad,Kolkata,4,14,653,2023-05-19
3982,IndiGo,Pune,Chennai,3,8,1382,2023-06-23
3983,IndiGo,Chennai,Bangalore,5,5,1218,2023-07-01
3984,IndiGo,Delhi,Hyderabad,18,18,685,2023-12-11
3985,IndiGo,Pune,Chennai,6,13,722,2023-12-24
3986,IndiGo,Mumbai,Ahmedabad,22,27,1953,2023-07-29
3987,IndiGo,Chennai,Hyderabad,4,4,829,2023-11-22
3988,IndiGo,Pune,Mumbai,10,13,991,2023-03-21
3989,IndiGo,Kolkata,Bangalore,2,7,896,2023-07-10
3990,IndiGo,Chennai,Hyderabad,10,4,548,2023-03-26
3991,IndiGo,Delhi,Hyderabad,2,2,1469,2023-01-03
3992,IndiGo,Chennai,Mumbai,9,20,1525,2023-11-14
3993,IndiGo,Ahmedabad,Hyderabad,11,9,1977,2023-11-25
3994,IndiGo,Mumbai,Kolkata,11,11,1132,2023-07-12
3995,IndiGo,Bangalore,Mumbai,12,16,992,2023-12-26
3996,IndiGo,Chennai,Pune,19,20,1451,2023-04-04
3997,IndiGo,Ahmedabad,Pune,23,29,854,2023-10-08
3998,IndiGo,Bangalore,Hyderabad,4,17,1728,2023-09-06
3999,IndiGo,Kolkata,Delhi,12,10,1871,2023-04-19
4000,IndiGo,Mumbai,Kolkata,23,35,699,2023-03-25
4001,IndiGo,Pune,Mumbai,9,9,1596,2023-04-18
4002,IndiGo,Hyderabad,Chennai,8,13,819,2023-04-11
4003,IndiGo,Ahmedabad,Delhi,20,24,1519,2023-06-26
4004,IndiGo,Pune,Ahmedabad,10,19,869,2023-11-22
4005,IndiGo,Delhi,Hyderabad,7,14,882,2023-12-15
4006,IndiGo,Hyderabad,Ahmedabad,7,11,707,2023-01-09
4007,IndiGo,Hyderabad,Chennai,9,10,1404,2023-08-25
4008,IndiGo,Chennai,Ahmedabad,6,14,695,2023-01-05
4009,IndiGo,Mumbai,Hyderabad,4,3,1735,2023-11-28
4010,IndiGo,Kolkata,Chennai,26,32,1574,2023-08-09
4011,IndiGo,Chennai,Ahmedabad,-5,-5,1143,2023-06-20
4012,IndiGo,Bangalore,Kolkata,-4,-5,761,2023-05-15
4013,IndiGo,Bangalore,Delhi,-5,-5,1914,2023-01-08
4014,IndiGo,Pune,Bangalore,0,2,1798,2023-03-19
4015,IndiGo,Hyderabad,Pune,-3,-1,1851,2023-06-23
4016,IndiGo,Pune,Ahmedabad,6,15,947,2023-04-15
4017,IndiGo,Ahmedabad,Bangalore,21,26,1440,2023-06-17
4018,IndiGo,Pune,Chennai,7,18,1823,2023-09-23
4019,IndiGo,Bangalore,Pune,-2,-5,492,2023-12-22
4020,IndiGo,Hyderabad,Bangalore,9,22,1642,2023-03-13
4021,IndiGo,Hyderabad,Kolkata,8,9,1001,2023-04-20
4022,IndiGo,Hyderabad,Delhi,-1,5,1449,2023-05-17
4023,IndiGo,Chennai,Delhi,17,22,1589,2023-07-27
4024,IndiGo,Ahmedabad,Hyderabad,4,3,1308,2023-04-18
4025,IndiGo,Kolkata,Chennai,0,2,1372,2023-07-21
4026,IndiGo,Bangalore,Delhi,1,-2,1497,2023-11-10
4027,IndiGo,Ahmedabad,Delhi,6,6,1234,2023-04-17
4028,IndiGo,Ahmedabad,Mumbai,5,9,1402,2023-10-20
4029,IndiGo,Mumbai,Kolkata,10,10,1508,2023-12-25
4030,IndiGo,Kolkata,Bangalore,11,9,1990,2023-04-10
4031,IndiGo,Delhi,Mumbai,10,12,698,2023-10-18
4032,IndiGo,Kolkata,Bangalore,-2,4,605,2023-04-25
4033,IndiGo,Chennai,Pune,2,4,1770,2023-10-05
4034,IndiGo,Mumbai,Ahmedabad,19,25,553,2023-02-28
4035,IndiGo,Bangalore,Hyderabad,10,10,1972,2023-05-27
4036,IndiGo,Mumbai,Ahmedabad,17,22,639,2023-11-26
4037,IndiGo,Ahmedabad,Hyderabad,5,4,740,2023-09-20
4038,IndiGo,Mumbai,Pune,-5,-4,1934,2023-07-09
4039,IndiGo,Bangalore,Kolkata,9,16,1930,2023-10-29
4040,IndiGo,Delhi,Kolkata,12,20,837,2023-08-31
4041,IndiGo,Pune,Mumbai,4,11,1174,2023-03-09
4042,IndiGo,Mumbai,Bangalore,5,10,1064,2023-05-17
4043,IndiGo,Hyderabad,Chennai,-1,2,1489,2023-05-03
4044,IndiGo,Hyderabad,Delhi,-5,-5,504,2023-06-29
4045,IndiGo,Bangalore,Mumbai,13,13,970,2023-05-28
4046,IndiGo,Ahmedabad,Pune,1,7,997,2023-06-16
4047,IndiGo,Delhi,Mumbai,9,9,1699,2023-11-22
4048,IndiGo,Kolkata,Chennai,10,25,1848,2023-12-07
4049,IndiGo,Delhi,Mumbai,19,26,583,2023-02-17
4050,IndiGo,Mumbai,Chennai,13,15,752,2023-08-27
4051,IndiGo,Chennai,Kolkata,-5,-5,1185,2023-07-24
4052,IndiGo,Kolkata,Chennai,6,-1,909,2023-04-01
4053,IndiGo,Ahmedabad,Chennai,0,-5,1057,2023-07-06
4054,IndiGo,Ahmedabad,Chennai,9,15,934,2023-07-26
4055,IndiGo,Chennai,Mumbai,18,22,1985,2023-06-17
4056,IndiGo,Mumbai,Delhi,2,-5,1115,2023-01-12
